breakpoints,primitives,p_bp,q_bp
37999,movel_fit,"[array([ 30.75125382, 564.78970988, 586.59420547])]","[array([ 0.46544057, -0.09603047, -0.11538089,  0.9196075 ,  0.45300155,
       -5.42442747])]"
38499,movel_fit,"[array([ 22.01152339, 562.09312764, 591.46057459])]","[array([ 0.47305493, -0.10745451, -0.1046556 ,  0.91854433,  0.46303807,
       -5.42301909])]"
38999,movel_fit,"[array([ 12.37919152, 558.87739428, 597.07221766])]","[array([ 0.48110517, -0.12051564, -0.09227194,  0.91704507,  0.47430556,
       -5.42155273])]"
39499,movel_fit,"[array([  1.87677656, 555.14081268, 603.23810667])]","[array([ 0.48966367, -0.13490125, -0.07848989,  0.91512398,  0.48666793,
       -5.42007074])]"
39999,movel_fit,"[array([ -9.40025104, 550.90983986, 609.71658502])]","[array([ 0.49876521, -0.15018687, -0.06368718,  0.91282429,  0.49990981,
       -5.41862425])]"
40499,movel_fit,"[array([-21.27360021, 546.24698812, 616.23480376])]","[array([ 0.50839227, -0.16585598, -0.04834915,  0.91022069,  0.51373893,
       -5.41727248])]"
40999,movel_fit,"[array([-33.48530701, 541.25484507, 622.51982565])]","[array([ 0.51846285, -0.18134064, -0.03303577,  0.9074144 ,  0.52779901,
       -5.41608135])]"
41499,movel_fit,"[array([-45.73502018, 536.06591567, 628.34150821])]","[array([ 0.52884209, -0.19609782, -0.01830722,  0.90451759,  0.54171325,
       -5.41511795])]"
41999,movel_fit,"[array([-57.70681454, 530.83439705, 633.53331294])]","[array([ 5.39348290e-01, -2.09653150e-01, -4.67481994e-03,  9.01640890e-01,
        5.55107731e-01, -5.41444433e+00])]"
42499,movel_fit,"[array([-69.11188504, 525.71848334, 638.00270093])]","[array([ 0.54978193, -0.22164333,  0.0074508 ,  0.89888122,  0.56764974,
       -5.41410927])]"
42999,movel_fit,"[array([-79.70776333, 520.86999839, 641.71788955])]","[array([ 0.55994649, -0.23181401,  0.0177666 ,  0.89631892,  0.57906041,
       -5.41414424])]"
43499,movel_fit,"[array([-89.29672362, 516.43223083, 644.68414243])]","[array([ 0.56965809, -0.23998983,  0.02605287,  0.8940216 ,  0.58910722,
       -5.41456413])]"
43999,movel_fit,"[array([-97.71691741, 512.54111282, 646.92188418])]","[array([ 0.57875037, -0.24604006,  0.03214084,  0.89204951,  0.59759112,
       -5.41537144])]"
44499,movel_fit,"[array([-104.82186287,  509.33205596,  648.44774648])]","[array([ 0.58706501, -0.2498427 ,  0.03587651,  0.89046241,  0.6043237 ,
       -5.41656069])]"
44999,movel_fit,"[array([-110.47111726,  506.9407092 ,  649.26515424])]","[array([ 0.59444718, -0.25127212,  0.037108  ,  0.88932203,  0.60911971,
       -5.41812036])]"
45499,movel_fit,"[array([-114.54046686,  505.4917342 ,  649.36384965])]","[array([ 0.60075554, -0.25021519,  0.03570285,  0.88868799,  0.61181413,
       -5.42003246])]"
45999,movel_fit,"[array([-116.95536289,  505.07515608,  648.7241941 ])]","[array([ 0.60589994, -0.24659924,  0.03157748,  0.88860751,  0.6123015 ,
       -5.42227663])]"
46499,movel_fit,"[array([-117.71018763,  505.72948125,  647.31957782])]","[array([ 0.60986304, -0.24041036,  0.0247174 ,  0.8891082 ,  0.61056045,
       -5.42483209])]"
46999,movel_fit,"[array([-116.87978625,  507.43491713,  645.11448218])]","[array([ 0.61272259, -0.23168314,  0.01516647,  0.89019601,  0.60666009,
       -5.42768546])]"
47499,movel_fit,"[array([-114.605628  ,  510.12441217,  642.05772257])]","[array([ 6.14644557e-01, -2.20468952e-01,  2.99425577e-03,  8.91861692e-01,
        6.00736555e-01, -5.43083422e+00])]"
47999,movel_fit,"[array([-111.08268734,  513.69482236,  638.08186064])]","[array([ 0.61586519, -0.20682498, -0.0117134 ,  0.89408664,  0.59297504,
       -5.4342805 ])]"
48499,movel_fit,"[array([-106.563851  ,  518.00644598,  633.11750245])]","[array([ 0.61667686, -0.19084568, -0.02881864,  0.89684093,  0.58361818,
       -5.43801664])]"
48999,movel_fit,"[array([-101.37164699,  522.87746002,  627.12132154])]","[array([ 0.61741449, -0.17271671, -0.04807457,  0.9000753 ,  0.57298537,
       -5.44201067])]"
49499,movel_fit,"[array([-95.90736054, 528.07511878, 620.12486819])]","[array([ 0.61842822, -0.1528011 , -0.06903995,  0.90370589,  0.56150124,
       -5.44619106])]"
49999,movel_fit,"[array([-90.62169726, 533.33025806, 612.27113411])]","[array([ 0.62003882, -0.13166542, -0.09106672,  0.90761014,  0.54967841,
       -5.45045038])]"
